id;ticker;name;market;field
941616;TNP PR F;Tsakos Energy Navigation Ltd;NYSE;Energi
3325;FSS;Federal Signal Corp;NYSE;Industri
4098;COF;Capital One Financial Corp;NYSE;Finans
549764;JBSS;John B Sanfilippo & Son Inc;NASDAQ;Konsument, stabil
854153;CGC;Canopy Growth Corp;NYSE;Sjukvård
4007;VAL;Valaris PLC;NYSE;Energi
550466;EVC;Entravision Communications Corp;NYSE;Kommunikation
852937;APY;Apergy Corp;NYSE;Energi
873883;RCM;R1 RCM Inc;NASDAQ;Sjukvård
393119;RESI;Front Yard Residential Corp;NYSE;Fastigheter
551740;STBA;S&T Bancorp Inc;NASDAQ;Finans
729082;SACH;Sachem Capital Corp;NYSE;Fastigheter
952256;ALC;Alcon AG;NYSE;Sjukvård
789698;RYTM;Rhythm Pharmaceuticals Inc;NASDAQ;Sjukvård
875196;PMD;Psychemedics Corp;NASDAQ;Sjukvård
699853;AUPH;Aurinia Pharmaceuticals Inc;NASDAQ;Sjukvård
179484;RDCM;Radcom Ltd;NASDAQ;Kommunikation
404981;PLCE;Childrens Place Inc;NASDAQ;Konsument, cyklisk
3584;ADSK;Autodesk Inc;NASDAQ;Teknik
3767;KSS;Kohls Corp;NYSE;Konsument, cyklisk
98489;CHU;China Unicom Hong Kong Ltd;NYSE;Kommunikation
65727;ILMN;Illumina Inc;NASDAQ;Sjukvård
251424;CRUS;Cirrus Logic Inc;NASDAQ;Teknik
439161;HA;Hawaiian Holdings Inc;NASDAQ;Industri
874231;FRBA;FIRST BANK (Hamilton);NASDAQ;Finans
320336;ACU;Acme United Corp;NYSE;Konsument, stabil
877293;BREW;Craft Brew Alliance Inc;NASDAQ;Konsument, stabil
170297;CUZ;Cousins Properties Inc;NYSE;Fastigheter
753673;VERI;Veritone Inc;NASDAQ;Teknik
550351;GLDD;Great Lakes Dredge & Dock Corp;NASDAQ;Industri
1013103;SPCE;Virgin Galactic Holdings Inc;NYSE;Industri
756133;FNJN;Finjan Holdings Inc;NASDAQ;Teknik
312599;SCS;Steelcase Inc;NYSE;Industri
741699;VEON;VEON Ltd;NASDAQ;Kommunikation
452616;OMCL;Omnicell Inc;NASDAQ;Sjukvård
972551;KRTX;Karuna Therapeutics Inc;NASDAQ;Sjukvård
645976;ARKR;Ark Restaurants Corp;NASDAQ;Konsument, cyklisk
496178;SHI;Sinopec Shanghai Petrochemical Co Ltd;NYSE;Energi
873665;HSDT;Helius Medical Technologies Inc;NASDAQ;Sjukvård
34912;RIO;Rio Tinto PLC;NYSE;Råvaror
162309;CVI;CVR Energy Inc;NYSE;Energi
970555;WORK;Slack Technologies Inc;NYSE;Teknik
3365;FTI;TechnipFMC PLC;NYSE;Energi
522727;BLCM;Bellicum Pharmaceuticals Inc;NASDAQ;Sjukvård
4120;GSK;GlaxoSmithKline PLC;NYSE;Sjukvård
488825;RWT;Redwood Trust Inc;NYSE;Fastigheter
692759;NTB;Bank of N.T. Butterfield & Son Ltd;NYSE;Finans
708076;ZDGE;Zedge Inc;NYSE;Teknik
4140;GRMN;Garmin Ltd;NASDAQ;Teknik
543338;BLBD;Blue Bird Corp;NASDAQ;Konsument, cyklisk
1051356;KRMD;Repro Med Systems Inc;NASDAQ;Sjukvård
409936;I;Intelsat SA;NYSE;Kommunikation
545468;OIIM;O2micro International Ltd;NASDAQ;Teknik
703595;SND;Smart Sand Inc;NASDAQ;Energi
328539;HMST;HomeStreet Inc;NASDAQ;Finans
917916;APM;Aptorum Group Ltd;NASDAQ;Sjukvård
550440;PLUS;ePlus inc;NASDAQ;Teknik
565135;BZUN;Baozun Inc;NASDAQ;Konsument, cyklisk
169854;TCO;Taubman Centers Inc;NYSE;Fastigheter
261489;MNKD;MannKind Corp;NASDAQ;Sjukvård
380599;RH;RH;NYSE;Konsument, cyklisk
4186;CRL;Charles River Laboratories International Inc;NYSE;Sjukvård
367435;WSO;Watsco Inc;NYSE;Industri
214545;TPC;Tutor Perini Corp;NYSE;Industri
506411;VKTX;Viking Therapeutics Inc;NASDAQ;Sjukvård
875173;PBHC;Pathfinder Bancorp Inc (MARYLAND);NASDAQ;Finans
123908;MTL;Mechel PAO;NYSE;Råvaror
555077;ADUS;Addus Homecare Corp;NASDAQ;Sjukvård
341855;MTSI;MACOM Technology Solutions Holdings Inc;NASDAQ;Teknik
3755;USB;U.S. Bancorp;NYSE;Finans
51511;TTM;Tata Motors Ltd;NYSE;Konsument, cyklisk
552425;CTBI;Community Trust Bancorp Inc;NASDAQ;Finans
874223;FCBP;First Choice Bancorp (California);NASDAQ;Finans
515685;GRBK;Green Brick Partners Inc;NASDAQ;Konsument, cyklisk
4497;ADS;Alliance Data Systems Corp;NYSE;Finans
4518;MOD;Modine Manufacturing Co;NYSE;Konsument, cyklisk
549493;SBGI;Sinclair Broadcast Group Inc;NASDAQ;Kommunikation
3878;OLN;Olin Corp;NYSE;Råvaror
4214;LEN;Lennar Corp;NYSE;Konsument, cyklisk
112288;MTW;Manitowoc Company Inc;NYSE;Industri
324437;ARWR;Arrowhead Pharmaceuticals Inc;NASDAQ;Sjukvård
440585;VCYT;Veracyte Inc;NASDAQ;Sjukvård
194639;ENDP;Endo International PLC;NASDAQ;Sjukvård
156008;LIFE;aTyr Pharma Inc;NASDAQ;Sjukvård
839715;EYPT;EyePoint Pharmaceuticals Inc;NASDAQ;Sjukvård
873744;GPAQ;Gordon Pointe Acquisition Corp;NASDAQ;Finans
140669;MLNX;Mellanox Technologies Ltd;NASDAQ;Teknik
811353;BKR;Baker Hughes Co;NYSE;Energi
194768;NWSA;News Corp Class A share;NASDAQ;Kommunikation
549723;HNRG;Hallador Energy Co;NASDAQ;Energi
404982;CRI;Carter's Inc;NYSE;Konsument, cyklisk
462558;PRA;ProAssurance Corp;NYSE;Finans
482899;RESN;Resonant Inc;NASDAQ;Teknik
179469;ITRN;Ituran Location and Control Ltd;NASDAQ;Teknik
788294;DESP;Despegar.com Corp;NYSE;Konsument, cyklisk
1069475;AGNCP;AGNC Investment Corp;NASDAQ;Fastigheter
369636;AVGO;Broadcom Inc;NASDAQ;Teknik
873646;AMSWA;American Software Inc;NASDAQ;Teknik
919334;HROW;Harrow Health Inc;NASDAQ;Sjukvård
3764;KMX;Carmax Inc;NYSE;Konsument, cyklisk
3866;AXP;American Express Co;NYSE;Finans
502943;MEI;Methode Electronics Inc;NYSE;Teknik
954505;MNRL;Brigham Minerals Inc;NYSE;Energi
547586;UNF;UniFirst Corp;NYSE;Industri
966695;CTVA;Corteva Inc;NYSE;Råvaror
4523;SMG;Scotts Miracle-Gro Co;NYSE;Råvaror
877311;CCNE;CNB Financial Corp;NASDAQ;Finans
510783;VBTX;Veritex Holdings Inc;NASDAQ;Finans
552424;CTRN;Citi Trends Inc;NASDAQ;Konsument, cyklisk
550512;PGC;Peapack-Gladstone Financial Corp;NASDAQ;Finans
194653;EXPO;Exponent Inc;NASDAQ;Industri
875181;PATI;Patriot Transportation Holding Inc;NASDAQ;Industri
420083;LXRX;Lexicon Pharmaceuticals Inc;NASDAQ;Sjukvård
873615;KFFB;Kentucky First Federal Bancorp;NASDAQ;Finans
488818;PSB;PS Business Parks Inc;NYSE;Fastigheter
873659;AVNW;Aviat Networks Inc;NASDAQ;Teknik
738655;BYSI;Beyondspring Inc;NASDAQ;Sjukvård
542939;EBSB;Meridian Bancorp Inc (MARYLAND);NASDAQ;Finans
347454;ACRE;Ares Commercial Real Estate Corp;NYSE;Fastigheter
965436;SRL;Scully Royalty Ltd;NYSE;Finans
166703;GLAD;Gladstone Capital Corp;NASDAQ;Finans
952515;ISEE;Iveric Bio Inc;NASDAQ;Sjukvård
451419;CIEN;Ciena Corp;NYSE;Teknik
829175;CWBR;CohBar Inc;NASDAQ;Sjukvård
928709;WORX;Scworx Corp;NASDAQ;Sjukvård
405475;PBA;Pembina Pipeline Corp;NYSE;Energi
829713;BKNG;Booking Holdings Inc;NASDAQ;Konsument, cyklisk
346742;HTH;Hilltop Holdings Inc;NYSE;Finans
857363;AMBO;Ambow Education Holding Ltd;NYSE;Konsument, stabil
813413;GDEN;Golden Entertainment Inc;NASDAQ;Konsument, cyklisk
872153;SIF;SIFCO Industries Inc;NYSE;Industri
3530;DD;Dupont De Nemours Inc;NYSE;Råvaror
376542;RUSHA;Rush Enterprises Inc;NASDAQ;Konsument, cyklisk
860074;AVLR;Avalara Inc;NYSE;Teknik
513308;IBIO;Ibio Inc;NYSE;Sjukvård
350576;WSTG;Wayside Technology Group Inc;NASDAQ;Teknik
579539;CHMA;Chiasma Inc;NASDAQ;Sjukvård
328529;SIGA;SIGA Technologies Inc;NASDAQ;Sjukvård
3507;T;AT&T Inc;NYSE;Kommunikation
522915;JRVR;James River Group Holdings Ltd;NASDAQ;Finans
549436;SF;Stifel Financial Corp;NYSE;Finans
550503;ESTE;Earthstone Energy Inc;NYSE;Energi
1009154;DTSS;Datasea Inc;NASDAQ;Teknik
251479;AMRS;Amyris Inc;NASDAQ;Råvaror
338016;BCOV;Brightcove Inc;NASDAQ;Teknik
551760;SFNC;Simmons First National Corp;NASDAQ;Finans
422018;CCU;Compania Cervecerias Unidas SA;NYSE;Konsument, stabil
767873;ALRN;Aileron Therapeutics Inc;NASDAQ;Sjukvård
873745;FENC;Fennec Pharmaceuticals Inc;NASDAQ;Sjukvård
619935;YRD;Yiren Digital Ltd;NYSE;Finans
460846;GNCA;Genocea Biosciences Inc;NASDAQ;Sjukvård
283278;GNC;GNC Holdings Inc;NYSE;Sjukvård
870535;AWX;Avalon Holdings Corp;NYSE;Industri
871992;TCI;Transcontinental Realty Investors Inc;NYSE;Fastigheter
558935;NWPX;Northwest Pipe Co;NASDAQ;Industri
471981;FPI;Farmland Partners Inc;NYSE;Fastigheter
440582;PRTS;US Auto Parts Network Inc;NASDAQ;Konsument, cyklisk
470616;PIH;1347 Property Insurance Holdings Inc;NASDAQ;Finans
4175;IBM;International Business Machines Corp;NYSE;Teknik
216270;NYMT;New York Mortgage Trust Inc;NASDAQ;Fastigheter
901478;TWST;Twist Bioscience Corp;NASDAQ;Sjukvård
1030828;DEAC;Diamond Eagle Acquisition Corp;NASDAQ;Finans
366316;NGVC;Natural Grocers By Vitamin Cottage Inc;NYSE;Konsument, stabil
550509;ATEX;Anterix Inc;NASDAQ;Kommunikation
201447;WMS;Advanced Drainage Systems Inc;NYSE;Industri
488779;HPP;Hudson Pacific Properties Inc;NYSE;Fastigheter
3757;AFL;Aflac Inc;NYSE;Finans
169774;CIB;Bancolombia SA;NYSE;Finans
1015898;CNTG;Centogene NV;NASDAQ;Sjukvård
255175;VRA;Vera Bradley Inc;NASDAQ;Konsument, cyklisk
3489;EXC;Exelon Corp;NASDAQ;Allmännyttigt
166696;JRJC;China Finance Online Co Ltd;NASDAQ;Finans
841340;PESI;Perma-Fix Environmental Services Inc;NASDAQ;Industri
303062;AHC;A. H. Belo Corp;NYSE;Kommunikation
753678;SOI;Solaris Oilfield Infrastructure Inc;NYSE;Energi
872158;SLF;Sun Life Financial Inc;NYSE;Finans
179479;PERI;Perion Network Ltd;NASDAQ;Kommunikation
26807;SSRM;Silver Standard Res Inc;NASDAQ;Råvaror
194655;DRE;Duke Realty Corp;NYSE;Fastigheter
3471;BBY;Best Buy Co Inc;NYSE;Konsument, cyklisk
455305;VIVO;Meridian Bioscience Inc;NASDAQ;Sjukvård
870550;UAMY;United States Antimony Corp;NYSE;Råvaror
95667;FLIR;FLIR Systems Inc;NASDAQ;Teknik
420079;COTY;Coty Inc;NYSE;Konsument, stabil
3322;TR;Tootsie Roll Industries Inc;NYSE;Konsument, stabil
194669;BXS;BancorpSouth Bank;NYSE;Finans
181842;AEZS;Aeterna Zentaris Inc;NASDAQ;Sjukvård
1024735;SSPK;Silver Spike Acquisition Corp;NASDAQ;Finans
954821;YCBD;cbdMD Inc;NYSE;Sjukvård
547576;UMBF;UMB Financial Corp;NASDAQ;Finans
174341;GBX;Greenbrier Companies Inc;NYSE;Industri
550093;IIVI;II-VI Inc;NASDAQ;Teknik
555917;PRTY;Party City Holdco Inc;NYSE;Konsument, cyklisk
552415;CUBI;Customers Bancorp Inc;NYSE;Finans
702081;GDS;GDS Holdings Ltd;NASDAQ;Teknik
481077;WLDN;Willdan Group Inc;NASDAQ;Industri
927434;PSA PR D;Public Storage;NYSE;Fastigheter
551741;SP;SP Plus Corp;NASDAQ;Industri
410895;PVG;Pretium Resources Inc;NYSE;Råvaror
132028;IPI;Intrepid Potash Inc;NYSE;Råvaror
846914;SANW;S&W Seed Co;NASDAQ;Konsument, stabil
875198;WNEB;Western New England Bancorp Inc;NASDAQ;Finans
870556;LGC;Legacy Acquisition Corp;NYSE;Finans
161431;TNK;Teekay Tankers Ltd;NYSE;Energi
620156;IONS;Ionis Pharmaceuticals Inc;NASDAQ;Sjukvård
509827;CWCO;Consolidated Water Co Ltd;NASDAQ;Allmännyttigt
452039;CXO;Concho Resources Inc;NYSE;Energi
1013457;CIH;China Index Holdings Ltd;NASDAQ;Teknik
840735;PSB PR Y;PS Business Parks Inc;NYSE;Fastigheter
388756;IRET;Investors Real Estate Trust;NYSE;Fastigheter
603497;QUOT;Quotient Technology Inc;NYSE;Konsument, cyklisk
629819;CPHC;Canterbury Park Holding Corp;NASDAQ;Konsument, cyklisk
465783;NRC;National Research Corp Class A share;NASDAQ;Sjukvård
844619;MOR;MorphoSys AG;NASDAQ;Sjukvård
549469;UVSP;Univest Financial Corp;NASDAQ;Finans
552442;CPS;Cooper-Standard Holdings Inc;NYSE;Konsument, cyklisk
550590;NCMI;National CineMedia Inc;NASDAQ;Konsument, cyklisk
488813;PEB;Pebblebrook Hotel Trust;NYSE;Fastigheter
355539;BCOR;Blucora Inc;NASDAQ;Finans
95049;CHL;China Mobile Ltd;NYSE;Kommunikation
96687;IRBT;iRobot Corp;NASDAQ;Teknik
416983;MCC;Medley Capital Corp;NYSE;Finans
4965;ACN;Accenture PLC;NYSE;Teknik
500976;EML;Eastern Co;NASDAQ;Industri
488810;SOHO;Sotherly Hotels Inc;NASDAQ;Fastigheter
476899;TOUR;Tuniu Corp;NASDAQ;Konsument, cyklisk
894254;GTX;Garrett Motion Inc;NYSE;Konsument, cyklisk
550097;AGM;Federal Agricultural Mortgage Corp;NYSE;Finans
730895;SNAP;Snap Inc;NYSE;Kommunikation
194630;SCI;Service Corporation International;NYSE;Konsument, cyklisk
784013;MFGP;Micro Focus International PLC;NYSE;Teknik
330696;TXN;Texas Instruments Inc;NASDAQ;Teknik
4235;HE;Hawaiian Electric Industries Inc;NYSE;Allmännyttigt
339763;YELP;Yelp Inc;NYSE;Kommunikation
752037;GNTY;Guaranty Bancshares Inc;NASDAQ;Finans
4112;UPS;United Parcel Service Inc;NYSE;Industri
877019;DYNT;Dynatronics Corp;NASDAQ;Sjukvård
729347;MGEN;miRagen Therapeutics Inc;NASDAQ;Sjukvård
168315;ABCB;Ameris Bancorp;NASDAQ;Finans
279537;WLK;Westlake Chemical Corp;NYSE;Råvaror
45435;TIVO;TiVo Corp;NASDAQ;Teknik
853037;EQH;Equitable Holdings Inc;NYSE;Finans
3568;HRL;Hormel Foods Corp;NYSE;Konsument, stabil
35067;SAN;Banco Santander SA;NYSE;Finans
873750;OPES;Opes Acquisition Corp;NASDAQ;Finans
727593;TELL;Tellurian Inc;NASDAQ;Energi
83750;MLCO;Melco Resorts & Entertainment Ltd;NASDAQ;Konsument, cyklisk
404458;MODN;Model N Inc;NYSE;Teknik
645977;DSPG;DSP Group Inc;NASDAQ;Teknik
776577;NLY PR F;Annaly Capital Management Inc;NYSE;Fastigheter
499451;MGPI;MGP Ingredients Inc;NASDAQ;Konsument, stabil
552423;CNSL;Consolidated Communications Holdings Inc;NASDAQ;Kommunikation
702078;BL;Blackline Inc;NASDAQ;Teknik
972015;XAIR;Beyond Air Inc;NASDAQ;Sjukvård
194687;ATR;Aptargroup Inc;NYSE;Konsument, cyklisk
966477;CHWY;Chewy Inc;NYSE;Konsument, cyklisk
549016;HOMB;Home BancShares Inc;NASDAQ;Finans
611818;TEAM;Atlassian Corporation PLC;NASDAQ;Teknik
265036;BKE;Buckle Inc;NYSE;Konsument, cyklisk
471759;LNG;Cheniere Energy Inc;NYSE;Energi
757499;NXE;Nexgen Energy Ltd;NYSE;Energi
551903;AIN;Albany International Corp;NYSE;Konsument, cyklisk
495141;NCTY;The9 Ltd;NASDAQ;Kommunikation
853414;ITRM;Iterum Therapeutics PLC;NASDAQ;Sjukvård
341675;ALSN;Allison Transmission Holdings Inc;NYSE;Konsument, cyklisk
361815;NATR;Natures Sunshine Products Inc;NASDAQ;Konsument, stabil
102587;CRESY;Cresud SACIF y A;NASDAQ;Konsument, stabil
488828;AVA;Avista Corp;NYSE;Allmännyttigt
460854;LADR;Ladder Capital Corp;NYSE;Fastigheter
789374;MYSZ;My Size Inc;NASDAQ;Teknik
227356;WNC;Wabash National Corp;NYSE;Industri
4505;RGS;Regis Corp;NYSE;Konsument, cyklisk
299473;IDT;IDT Corp;NYSE;Kommunikation
877007;NSEC;National Security Group Inc;NASDAQ;Finans
159931;BG;Bunge Ltd;NYSE;Konsument, stabil
3358;LUV;Southwest Airlines Co;NYSE;Industri
34909;SNY;Sanofi SA;NASDAQ;Sjukvård
875186;PWOD;Penns Woods Bancorp Inc;NASDAQ;Finans
551039;MG;Mistras Group Inc;NYSE;Industri
952055;JMIA;Jumia Technologies AG;NYSE;Konsument, cyklisk
238449;TSLA;Tesla Inc;NASDAQ;Konsument, cyklisk
194674;IEX;IDEX Corp;NYSE;Industri
299697;QADB;QAD Inc Class B share;NASDAQ;Teknik
516532;NVRO;Nevro Corp;NYSE;Sjukvård
181832;JAZZ;Jazz Pharmaceuticals PLC;NASDAQ;Sjukvård
310817;KMPR;Kemper Corp;NYSE;Finans
150628;STX;Seagate Technology PLC;NASDAQ;Teknik
550044;INTL;INTL FCStone Inc;NASDAQ;Finans
438476;CMLS;Cumulus Media Inc;NASDAQ;Kommunikation
431215;RNST;Renasant Corp;NASDAQ;Finans
843757;GCBC;Greene County Bancorp Inc;NASDAQ;Finans
168091;DAC;Danaos Corp;NYSE;Industri
3812;CMCSA;Comcast Corp Class A;NASDAQ;Kommunikation
452626;NMFC;New Mountain Finance Corp;NYSE;Finans
548999;TFSL;TFS Financial Corp;NASDAQ;Finans
98492;CEA;China Eastern Airlines Corp Ltd;NYSE;Industri
3599;G;Genpact Ltd;NYSE;Teknik
874213;IEA;Infrastructure and Energy Alternatives Inc;NASDAQ;Industri
487178;CCS;Century Communities Inc;NYSE;Konsument, cyklisk
537299;CTRE;CareTrust REIT Inc;NASDAQ;Fastigheter
386537;INFY;Infosys Ltd;NYSE;Teknik
960055;JFIN;Jiayin Group Inc;NASDAQ;Kommunikation
717813;WINS;Wins Finance Holdings Inc;NASDAQ;Finans
901480;AXNX;Axonics Modulation Technologies Inc;NASDAQ;Sjukvård
194614;WELL;Welltower Inc;NYSE;Fastigheter
904836;USWS;US Well Services Inc;NASDAQ;Energi
265031;EDUC;Educational Development Corp;NASDAQ;Kommunikation
591601;NTEC;Intec Pharma Ltd;NASDAQ;Sjukvård
549731;HMTV;Hemisphere Media Group Inc;NASDAQ;Kommunikation
330697;DRD;DRDGOLD Ltd;NYSE;Råvaror
871984;ENIC;Enel Chile SA;NYSE;Allmännyttigt
324449;SLRC;Solar Capital Ltd;NASDAQ;Finans
36607;AZPN;Aspen Technology Inc;NASDAQ;Teknik
4460;TUP;Tupperware Brands Corp;NYSE;Konsument, cyklisk
438018;VJET;Voxeljet AG;NYSE;Teknik
741174;TURN;180 Degree Capital Corp;NASDAQ;Finans
551754;SFE;Safeguard Scientifics Inc;NYSE;Finans
4236;DX;Dynex Capital Inc;NYSE;Fastigheter
722814;ANAB;AnaptysBio Inc;NASDAQ;Sjukvård
4473;HOV;Hovnanian Enterprises Inc;NYSE;Konsument, cyklisk
549512;CSGP;CoStar Group Inc;NASDAQ;Fastigheter
499468;CCM;Concord Medical Services Holdings Ltd;NYSE;Sjukvård
550515;ECHO;Echo Global Logistics Inc;NASDAQ;Industri
3920;URI;United Rentals Inc;NYSE;Industri
814856;NTR;Nutrien Ltd;NYSE;Råvaror
882337;WFC PR L;Wells Fargo & Co;NYSE;Finans
873894;RBB;RBB Bancorp;NASDAQ;Finans
446415;HLT;Hilton Worldwide Holdings Inc;NYSE;Konsument, cyklisk
873742;OPRX;OPTIMIZERx Corp;NASDAQ;Sjukvård
1022744;FINV;FinVolution Group;NYSE;Finans
944375;DTIL;Precision BioSciences Inc;NASDAQ;Sjukvård
544603;ABG;Asbury Automotive Group Inc;NYSE;Konsument, cyklisk
115870;CE;Celanese Corp;NYSE;Råvaror
488781;RGCO;RGC Resources Inc;NASDAQ;Allmännyttigt
342680;ATHX;Athersys Inc;NASDAQ;Sjukvård
4088;OGE;OGE Energy Corp;NYSE;Allmännyttigt
3860;IT;Gartner Inc;NYSE;Teknik
65807;JLL;Jones Lang LaSalle Inc;NYSE;Fastigheter
482855;HEAR;Turtle Beach Corp;NASDAQ;Teknik
550095;BUSE;First Busey Corp;NASDAQ;Finans
547581;IBA;Industrias Bachoco SAB de CV;NYSE;Konsument, stabil
3867;TCF;TCF Financial Corp;NASDAQ;Finans
841338;EPIX;ESSA Pharma Inc;NASDAQ;Sjukvård
579699;PYPL;PayPal Holdings Inc;NASDAQ;Finans
523839;AMTX;Aemetis Inc;NASDAQ;Energi
597941;NVCR;Novocure Ltd;NASDAQ;Sjukvård
877003;MBIO;Mustang Bio Inc;NASDAQ;Sjukvård
740557;TCX;Tucows Inc;NASDAQ;Teknik
907175;TC;TuanChe Ltd;NASDAQ;Kommunikation
4059;INCY;Incyte Corp;NASDAQ;Sjukvård
140536;CME;CME Group Inc;NASDAQ;Finans
840453;RDVT;Red Violet Inc;NASDAQ;Teknik
212489;GOOD;Gladstone Commercial Corp;NASDAQ;Fastigheter
549732;ENSG;Ensign Group Inc;NASDAQ;Sjukvård
443876;TNDM;Tandem Diabetes Care Inc;NASDAQ;Sjukvård
500172;PHI;PLDT Inc;NYSE;Kommunikation
952254;TUFN;Tufin Software Technologies Ltd;NYSE;Teknik
194758;CHRW;C.H. Robinson Worldwide Inc;NASDAQ;Industri
410259;RFP;Resolute Forest Products Inc;NYSE;Råvaror
789200;SECO;Secoo Holding Ltd;NASDAQ;Konsument, cyklisk
550040;FMBI;First Midwest Bancorp Inc;NASDAQ;Finans
874204;FGBI;First Guaranty Bancshares Inc;NASDAQ;Finans
696754;JCS;Communications Systems Inc;NASDAQ;Teknik
97030;TDC;Teradata Corp;NYSE;Teknik
4277;RYN;Rayonier Inc;NYSE;Råvaror
26349;PSA;Public Storage;NYSE;Fastigheter
875179;LFAC;LF Capital Acquisition Corp;NASDAQ;Finans
1015894;NLOK;NortonLifeLock Inc;NASDAQ;Teknik
549475;EME;EMCOR Group Inc;NYSE;Industri
768714;PRPO;Precipio Inc;NASDAQ;Sjukvård
692836;ELF;e.l.f. Beauty Inc;NYSE;Konsument, stabil
248971;RCON;Recon Technology Ltd;NASDAQ;Energi
547577;WST;West Pharmaceutical Services Inc;NYSE;Sjukvård
1042976;VRT;Vertiv Holdings Co;NYSE;Industri
864697;EPRT;Essential Properties Realty Trust Inc;NYSE;Fastigheter
551767;SAH;Sonic Automotive Inc;NYSE;Konsument, cyklisk
842093;BELFA;Bel Fuse Inc;NASDAQ;Teknik
467501;GLMD;Galmed Pharmaceuticals Ltd;NASDAQ;Sjukvård
3899;MVIS;MicroVision Inc;NASDAQ;Teknik
550588;LNDC;Landec Corp;NASDAQ;Konsument, stabil
741994;DXC;DXC Technology Co;NYSE;Teknik
979814;ORCC;Owl Rock Capital Corp;NYSE;Finans
873667;HOFT;Hooker Furniture Corp;NASDAQ;Konsument, cyklisk
91227;VMW;VMware Inc;NYSE;Teknik
4230;DAL;Delta Air Lines Inc;NYSE;Industri
179473;MTSL;Mer Telemanagement Solutions Ltd;NASDAQ;Kommunikation
323637;MIND;Mitcham Industries Inc;NASDAQ;Teknik
651076;TAIT;Taitron Components Inc;NASDAQ;Teknik
610556;FCPT;Four Corners Property Trust Inc;NYSE;Fastigheter
107013;TTWO;Take-Two Interactive Software Inc;NASDAQ;Kommunikation
980257;HHT;Huitao Technology Co Ltd;NASDAQ;Råvaror
194570;VG;Vonage Holdings Corp;NASDAQ;Kommunikation
1013104;IPHA;Innate Pharma SA;NASDAQ;Sjukvård
3418;NOV;National Oilwell Varco Inc;NYSE;Energi
877301;TACO;Del Taco Restaurants Inc;NASDAQ;Konsument, cyklisk
174343;KRO;Kronos Worldwide Inc;NYSE;Råvaror
194774;HBI;HanesBrands Inc;NYSE;Konsument, cyklisk
157718;MTR;Mesa Royalty Trust;NYSE;Energi
404453;TD;Toronto-Dominion Bank;NYSE;Finans
41634;DB;Deutsche Bank AG;NYSE;Finans
462857;SIG;Signet Jewelers Ltd;NYSE;Konsument, cyklisk
910173;MRNA;Moderna Inc;NASDAQ;Sjukvård
1038387;VVNT;Vivint Smart Home Inc;NYSE;Industri
440575;ESNT;Essent Group Ltd;NYSE;Finans
131295;SB;Safe Bulkers Inc;NYSE;Industri
545825;CLWT;Euro Tech Holdings Company Ltd;NASDAQ;Industri
874233;FRBK;Republic First Bancorp Inc;NASDAQ;Finans
3375;NCR;NCR Corp;NYSE;Teknik
3893;GWW;W W Grainger Inc;NYSE;Industri
112088;TRMB;Trimble Inc;NASDAQ;Teknik
822255;CEPU;Central Puerto SA;NYSE;Allmännyttigt
873882;RBNC;Reliant Bancorp Inc;NASDAQ;Finans
429477;SNSS;Sunesis Pharmaceuticals Inc;NASDAQ;Sjukvård
4421;TEN;Tenneco Inc;NYSE;Konsument, cyklisk
911877;ENOB;Enochian Biosciences Inc;NASDAQ;Sjukvård
212488;AGNC;AGNC Investment Corp;NASDAQ;Fastigheter
452038;TRP;TC Energy Corp;NYSE;Energi
488638;ECT;ECA Marcellus Trust I;NYSE;Energi
495153;VBLT;Vascular Biogenics Ltd;NASDAQ;Sjukvård
382717;DVAX;Dynavax Technologies Corp;NASDAQ;Sjukvård
376118;HY;Hyster-Yale Materials Handling Inc;NYSE;Industri
435805;UUU;Universal Security Instruments Inc;NYSE;Industri
529679;WHF;WhiteHorse Finance Inc;NASDAQ;Finans
343135;MKL;Markel Corp;NYSE;Finans
874211;FCAP;First Capital Inc;NASDAQ;Finans
3691;HUM;Humana Inc;NYSE;Sjukvård
873644;AMNB;American National Bankshares Inc;NASDAQ;Finans
353397;CBLI;Cleveland Biolabs Inc;NASDAQ;Sjukvård
367415;BLMN;Bloomin' Brands Inc;NASDAQ;Konsument, cyklisk
4014;GILD;Gilead Sciences Inc;NASDAQ;Sjukvård
658496;NGVT;Ingevity Corp;NYSE;Råvaror
4428;F;Ford Motor Co;NYSE;Konsument, cyklisk
376167;RTIX;RTI Surgical Holdings Inc;NASDAQ;Sjukvård
954655;BYND;Beyond Meat Inc;NASDAQ;Konsument, stabil
1041208;BEAM;Beam Therapeutics Inc;NASDAQ;Sjukvård
177706;MESA;Mesa Air Group Inc;NASDAQ;Industri
299547;UFS;Domtar Corp;NYSE;Råvaror
747897;ZYME;Zymeworks Inc;NYSE;Sjukvård
440594;KPTI;Karyopharm Therapeutics Inc;NASDAQ;Sjukvård
557878;AJRD;Aerojet Rocketdyne Holdings Inc;NYSE;Industri
3608;NATI;National Instruments Corp;NASDAQ;Teknik
471983;RUBI;Rubicon Project Inc;NYSE;Kommunikation
248789;RP;RealPage Inc;NASDAQ;Teknik
434595;FEYE;FireEye Inc;NASDAQ;Teknik
3484;HPQ;HP Inc;NYSE;Teknik
601997;MSGN;MSG Networks Inc;NYSE;Kommunikation
877233;BOTJ;Bank of the James;NASDAQ;Finans
